5_gram,freq
tax * affecting foreign source,1
tax * alert us to,1
tax * also proposes significant,1
tax * although these achievements,1
tax * an increase in,1
tax * and a convenient,1
tax * and accelerated cost,1
tax * and deferral of,1
tax * and disc and,1
tax * and hr alternative,1
tax * and offered total,1
tax * and president reagans,1
tax * and quell the,1
tax * and simplification act,1
tax * and supplemental aid,1
tax * and to coordinate,1
tax * and would eliminate,1
tax * andor energy tax,1
tax * are also provided,1
tax * are economically superior,1
tax * are set at,1
tax * are shown on,1
tax * as new situations,1
tax * as part of,1
tax * as requested in,1
tax * as the elements,1
tax * as the tax,1
tax * as well as,1
tax * at this time,1
tax * bbl on oil,1
tax * be included in,1
tax * be replaced by,1
tax * because the administration,1
tax * been in effect,1
tax * before the house,1
tax * beginning january emphasizing,1
tax * bill preferring to,1
tax * bill the bill,1
tax * bill the staff,1
tax * budget issues where,1
tax * business and altered,1
tax * by mr belzer,1
tax * by repealing the,1
tax * can be offset,1
tax * can have a,1
tax * cma has opposed,1
tax * committee came to,1
tax * committee continued to,1
tax * committee had also,1
tax * committee has also,1
tax * committee has dealt,1
tax * committee has established,1
tax * committee has had,1
tax * committee have had,1
tax * committee presented our,1
tax * committee recommending support,1
tax * committee recommends that,1
tax * committee was polled,1
tax * committee will appear,1
tax * committee will press,1
tax * committees asking that,1
tax * committees of congress,1
tax * comnittee will report,1
tax * companies would see,1
tax * congress ajoumed december,1
tax * connittee as presently,1
tax * costs the chemical,1
tax * could be passed,1
tax * could be substantial,1
tax * customs users faa,1
tax * cut from july,1
tax * debate accelerates mr,1
tax * debate were also,1
tax * deferral of tax,1
tax * delivered to house,1
tax * disposal as the,1
tax * do not include,1
tax * economic impact issues,1
tax * eg investment tax,1
tax * eliminate disc entirely,1
tax * faced by the,1
tax * favorable changes include,1
tax * fee on energy,1
tax * few observers expect,1
tax * for american exports,1
tax * for amounts held,1
tax * for and the,1
tax * for business worth,1
tax * for example changes,1
tax * for exports our,1
tax * for house ways,1
tax * for individuals increases,1
tax * for recycling we,1
tax * for research and,1
tax * for the new,1
tax * for these reasons,1
tax * foreign earnings of,1
tax * from percent to,1
tax * from to percent,1
tax * from ton to,1
tax * funding aspects of,1
tax * gasoline a btu,1
tax * gasoline senator lowell,1
tax * generally referred to,1
tax * hazardous waste disposal,1
tax * hazardous waste generated,1
tax * hr would provide,1
tax * immediate action is,1
tax * imports and exports,1
tax * imposed limit the,1
tax * imposing a broadbased,1
tax * imposing a superfund,1
tax * in deficit reduction,1
tax * in general the,1
tax * in several important,1
tax * in the chemical,1
tax * in the coming,1
tax * in the ehmsical,1
tax * in the house,1
tax * increased from to,1
tax * inflationary inequitable and,1
tax * international trade government,1
tax * issues that are,1
tax * its brief summary,1
tax * just as several,1
tax * legislation in this,1
tax * legislation status report,1
tax * legislation the problems,1
tax * legislation the taxation,1
tax * legislation which included,1
tax * legislation william m,1
tax * little relationship to,1
tax * move away from,1
tax * mr irvine projected,1
tax * no new major,1
tax * not adopted there,1
tax * of businesses chat,1
tax * of capitalintensive investments,1
tax * of chemical industry,1
tax * of employee fringe,1
tax * of international business,1
tax * of little direct,1
tax * of over percent,1
tax * of the us,1
tax * of those countries,1
tax * of us corporations,1
tax * oil excise taxes,1
tax * on effective tax,1
tax * on manufacturing set,1
tax * on the industry,1
tax * on those policies,1
tax * options under consideration,1
tax * or a continuing,1
tax * other general tax,1
tax * paid by any,1
tax * particularly of capital,1
tax * per country limitation,1
tax * per dry weight,1
tax * permanent to reduce,1
tax * petroleum from the,1
tax * philosophy was in,1
tax * pl was the,1
tax * plan and to,1
tax * policy probably presents,1
tax * position to allied,1
tax * prevented passage of,1
tax * prevented the house,1
tax * proposal would be,1
tax * proposals in to,1
tax * proposals on the,1
tax * provides the largest,1
tax * provisions and none,1
tax * provisions or a,1
tax * ranked as the,1
tax * rather than substantive,1
tax * reduces five corporate,1
tax * reduces the annual,1
tax * reduction of corporate,1
tax * related to foreign,1
tax * relating to the,1
tax * replace the acrs,1
tax * reportedly to be,1
tax * represented a significant,1
tax * st and greater,1
tax * streams with low,1
tax * structure no higher,1
tax * suparfund tax on,1
tax * superfund export of,1
tax * task group established,1
tax * tax preference income,1
tax * texas faces a,1
tax * that are of,1
tax * that does not,1
tax * that failed to,1
tax * that would derive,1
tax * that would have,1
tax * the industry such,1
tax * the investment tax,1
tax * the liquids basis,1
tax * the maximum corporate,1
tax * the tax simply,1
tax * these changes would,1
tax * these proposals were,1
tax * to a deduction,1
tax * to companies participating,1
tax * to do this,1
tax * to generate approximately,1
tax * to meet current,1
tax * to the federal,1
tax * to workers receiving,1
tax * toxics emissions in,1
tax * trade policy in,1
tax * trade regulation energy,1
tax * until the last,1
tax * value added approach,1
tax * voted last year,1
tax * was only one,1
tax * was opposed by,1
tax * we lobbied against,1
tax * well be worse,1
tax * were enacted in,1
tax * which might have,1
tax * which relates to,1
tax * will increase taxes,1
tax * will reduce business,1
tax * with respect to,1
tax * without attempting to,1
tax * work plan as,1
tax * would be allowed,1
tax * would be more,1
tax * would be reduced,1
tax * would finance lower,1
taxable * base but without,1
taxable * base in the,1
taxation * a means to,1
taxation * are in the,1
taxation * cargo unloaded and,1
taxation * chemicals c freeze,1
taxation * corporate profits and,1
taxation * energy as a,1
taxation * every individual and,1
taxation * for a study,1
taxation * foreign source income,1
taxation * group have developed,1
taxation * group of the,1
taxation * income of foreign,1
taxation * latter area has,1
taxation * legislative and regulatory,1
taxation * mncs was largely,1
taxation * opposed any energy,1
